35	13.2743935794
7	12.3699208075
25	11.8327076052
23	11.1460471465
24	11.1460471465
39	11.1448922451
38	10.6169947296
40	9.69708306186
37	9.61787589304
43	9.61114023721
123	9.55526635431
29	9.39091708026
34	9.17564177573
48	8.88684737924
90	8.46239858682
31	7.75486235905
13	7.51476041932
44	6.90760401388
30	6.42730163819
8	5.26819902027
9	5.26819902027
10	5.26819902027
95	4.96465235588
99	4.83612758275
41	4.83042306591
49	4.44928441713
50	4.44928441713
47	4.38324071763
36	3.77043643376
61	1.74580043566
59	1.74580043566
28	1.39219240063
12	1.3122690591
42	0.842675705343
62	0.704710505113
63	0.704710505113
92	0.704710505113
60	0.538570493792
33	0.538570493792
93	0.240991357186
94	0.240991357186
67	0.223380964726
58	0.223380964726
65	0.0228904661521
98	0.0228904661521
16	0.0061390096239
14	0.00612957005111
15	0.00612957005111
22	0.00542734582354
17	0.00542734582354
19	0.00542734582354
18	0.00542734582354
122	0.0053460730122
26	0.00451359323691
20	0.00414154875994
21	0.00382061445464
64	0.00292484745105
68	0.00292484745105
71	0.00292484745105
56	0.00292484745105
57	0.00292484745105
125	0.00122296255455
